AT2G24850_18	Chr2	100.00	120	0	0	1	120	10585023	10584904	1e-57	  222
AT5G09810_63	Chr5	100.00	120	0	0	1	120	3053904	3054023	1e-57	  222
AT1G53620_9	Chr1	100.00	120	0	0	1	120	20013585	20013466	1e-57	  222
AT5G13320_58	Chr5	100.00	120	0	0	1	120	4271209	4271328	1e-57	  222
AT2G04450_6	Chr2	100.00	120	0	0	1	120	1543245	1543364	1e-57	  222
AT2G04450_6	Chr2	100.00	41	0	0	24	64	1542975	1543015	9e-14	76.8
AT1G19250_53	Chr1	100.00	120	0	0	1	120	6651903	6651784	1e-57	  222
AT2G04450_3	Chr2	100.00	120	0	0	1	120	1542936	1543055	1e-57	  222
AT2G04450_3	Chr2	100.00	41	0	0	40	80	1543268	1543308	9e-14	76.8
AT3G26830_17	Chr3	100.00	120	0	0	1	120	9886716	9886835	1e-57	  222
AT4G01250_11	Chr4	100.00	120	0	0	1	120	526560	526441	1e-57	  222
AT1G74710_17	Chr1	100.00	120	0	0	1	120	28068866	28068985	1e-57	  222
AT5G09810_32	Chr5	100.00	120	0	0	1	120	3050711	3050830	1e-57	  222
AT3G26830_30	Chr3	100.00	120	0	0	1	120	9888055	9888174	1e-57	  222
AT1G32640_47	Chr1	100.00	120	0	0	1	120	11800675	11800556	1e-57	  222
AT4G21840_20	Chr4	100.00	120	0	0	1	120	11589158	11589039	1e-57	  222
AT5G44420_1	Chr5	100.00	120	0	0	1	120	17908944	17908825	1e-57	  222
AT3G26830_34	Chr3	100.00	120	0	0	1	120	9888467	9888586	1e-57	  222
AT2G45760_5	Chr2	100.00	120	0	0	1	120	18850803	18850684	1e-57	  222
AT5G09810_56	Chr5	100.00	120	0	0	1	120	3053183	3053302	1e-57	  222
AT5G09810_56	Chr5	86.11	108	15	0	3	110	23950482	23950589	5e-26	  117
AT5G09810_56	Chr1	87.96	108	13	0	3	110	18216893	18217000	2e-29	  128
AT5G09810_56	Chr2	83.65	104	17	0	3	106	17578830	17578933	2e-20	99.0
AT4G18960_8	Chr4	100.00	120	0	0	1	120	10380138	10380257	1e-57	  222
AT1G01680_26	Chr1	100.00	120	0	0	1	120	246565	246446	1e-57	  222
AT5G09810_74	Chr5	100.00	120	0	0	1	120	3055037	3055156	1e-57	  222
AT3G13100_28	Chr3	100.00	120	0	0	1	120	4211835	4211716	1e-57	  222
AT4G28420_19	Chr4	100.00	120	0	0	1	120	14052656	14052775	1e-57	  222
AT4G28420_48	Chr4	100.00	120	0	0	1	120	14055541	14055660	1e-57	  222
AT4G21840_11	Chr4	100.00	120	0	0	1	120	11590085	11589966	1e-57	  222
AT3G26830_23	Chr3	100.00	120	0	0	1	120	9887334	9887453	1e-57	  222
AT1G35210_34	Chr1	100.00	120	0	0	1	120	12898485	12898366	1e-57	  222
AT1G74710_63	Chr1	100.00	120	0	0	1	120	28073604	28073723	1e-57	  222
AT1G59860_14	Chr1	100.00	120	0	0	1	120	22031547	22031666	1e-57	  222
AT1G59860_14	Chr1	85.27	129	10	3	1	120	2275218	2275346	3e-28	  124
AT1G59860_14	Chr1	90.38	52	5	0	69	120	19980663	19980714	1e-11	69.4
AT2G26400_34	Chr2	100.00	120	0	0	1	120	11231251	11231132	1e-57	  222
AT1G43910_4	Chr1	100.00	120	0	0	1	120	16659680	16659561	1e-57	  222
AT2G14610_56	Chr2	100.00	120	0	0	1	120	6239115	6238996	1e-57	  222
AT2G14610_21	Chr2	100.00	120	0	0	1	120	6242720	6242601	1e-57	  222
AT2G19190_63	Chr2	100.00	120	0	0	1	120	8326813	8326694	1e-57	  222
AT1G74710_28	Chr1	100.00	120	0	0	1	120	28069999	28070118	1e-57	  222
AT2G24850_7	Chr2	100.00	120	0	0	1	120	10586156	10586037	1e-57	  222
AT1G53620_21	Chr1	100.00	120	0	0	1	120	20012349	20012230	1e-57	  222
AT1G32640_6	Chr1	100.00	120	0	0	1	120	11804898	11804779	1e-57	  222
AT3G45140_64	Chr3	100.00	120	0	0	1	120	16527476	16527595	1e-57	  222
AT3G45140_88	Chr3	100.00	120	0	0	1	120	16529948	16530067	1e-57	  222
AT4G28420_43	Chr4	100.00	120	0	0	1	120	14055128	14055247	1e-57	  222
AT1G68200_44	Chr1	100.00	120	0	0	1	120	25565642	25565761	1e-57	  222
AT2G30770_57	Chr2	100.00	120	0	0	1	120	13110705	13110586	1e-57	  222
AT2G30770_57	Chr2	93.16	117	8	0	4	120	13100101	13099985	1e-42	  172
AT2G30770_57	Chr1	92.31	117	9	0	4	120	3908055	3907939	5e-41	  167
AT1G59860_3	Chr1	100.00	120	0	0	1	120	22030414	22030533	1e-57	  222
AT5G13320_66	Chr5	100.00	120	0	0	1	120	4271940	4272059	1e-57	  222
AT1G51920_1	Chr1	100.00	120	0	0	1	120	19293970	19294089	1e-57	  222
AT4G11370_75	Chr4	100.00	120	0	0	1	120	6914382	6914501	1e-57	  222
AT4G11370_75	Chr5	93.33	105	3	4	1	101	25483076	25482972	1e-36	  152
AT4G01250_13	Chr4	100.00	120	0	0	1	120	526354	526235	1e-57	  222
AT1G07920_29	Chr1	100.00	120	0	0	1	120	2457271	2457390	1e-57	  222
AT3G57950_36	Chr3	100.00	120	0	0	1	120	21459567	21459686	1e-57	  222
AT1G43910_14	Chr1	100.00	120	0	0	1	120	16658650	16658531	1e-57	  222
AT3G26830_41	Chr3	100.00	120	0	0	1	120	9889188	9889307	1e-57	  222
AT1G65483_13	Chr1	100.00	120	0	0	1	120	24342976	24343095	1e-57	  222
AT3G13100_32	Chr3	100.00	120	0	0	1	120	4211423	4211304	1e-57	  222
AT5G26690_16	Chr5	100.00	120	0	0	1	120	9311171	9311290	1e-57	  222
AT2G04450_20	Chr2	100.00	120	0	0	1	120	1544687	1544806	1e-57	  222
AT5G13320_46	Chr5	100.00	120	0	0	1	120	4269973	4270092	1e-57	  222
AT1G74710_58	Chr1	100.00	120	0	0	1	120	28073089	28073208	1e-57	  222
AT1G74710_58	Chr1	95.80	119	5	0	1	119	13077417	13077535	8e-49	  193
AT1G07160_3	Chr1	100.00	120	0	0	1	120	2199927	2199808	1e-57	  222
AT3G26830_14	Chr3	100.00	120	0	0	1	120	9886407	9886526	1e-57	  222
AT3G52430_3	Chr3	100.00	120	0	0	1	120	19430270	19430389	1e-57	  222
AT4G28420_34	Chr4	100.00	120	0	0	1	120	14054201	14054320	1e-57	  222
AT3G52430_42	Chr3	100.00	120	0	0	1	120	19434287	19434406	1e-57	  222
AT2G19190_41	Chr2	100.00	120	0	0	1	120	8329079	8328960	1e-57	  222
AT4G21840_26	Chr4	100.00	120	0	0	1	120	11588540	11588421	1e-57	  222
AT3G26830_60	Chr3	100.00	120	0	0	1	120	9891145	9891264	1e-57	  222
AT2G04430_36	Chr2	100.00	120	0	0	1	120	1541110	1541229	1e-57	  222
AT2G45760_44	Chr2	100.00	120	0	0	1	120	18846786	18846667	1e-57	  222
AT3G27850_6	Chr3	100.00	120	0	0	1	120	10324466	10324585	1e-57	  222
AT3G27850_9	Chr3	100.00	120	0	0	1	120	10324775	10324894	1e-57	  222
AT5G13320_49	Chr5	100.00	120	0	0	1	120	4270282	4270401	1e-57	  222
AT1G65483_9	Chr1	100.00	120	0	0	1	120	24342564	24342683	1e-57	  222
AT4G05320_43	Chr4	100.00	120	0	0	1	120	2720339	2720458	1e-57	  222
AT4G01250_48	Chr4	100.00	120	0	0	1	120	522749	522630	1e-57	  222
AT1G77120_12	Chr1	100.00	120	0	0	1	120	28975737	28975856	1e-57	  222
AT4G01250_37	Chr4	100.00	120	0	0	1	120	523882	523763	1e-57	  222
AT1G77120_27	Chr1	100.00	120	0	0	1	120	28977282	28977401	1e-57	  222
AT1G07160_4	Chr1	100.00	120	0	0	1	120	2199824	2199705	1e-57	  222
AT1G74710_31	Chr1	100.00	120	0	0	1	120	28070308	28070427	1e-57	  222
AT4G39030_3	Chr4	100.00	120	0	0	1	120	18184547	18184666	1e-57	  222
AT4G01250_40	Chr4	100.00	120	0	0	1	120	523573	523454	1e-57	  222
AT4G39030_6	Chr4	100.00	120	0	0	1	120	18184856	18184975	1e-57	  222
AT1G07920_37	Chr1	100.00	120	0	0	1	120	2458095	2458214	1e-57	  222
AT4G01250_30	Chr4	100.00	120	0	0	1	120	524603	524484	1e-57	  222
AT4G12720_6	Chr4	100.00	120	0	0	1	120	7487317	7487436	1e-57	  222
AT2G19190_61	Chr2	100.00	120	0	0	1	120	8327019	8326900	1e-57	  222
AT1G74710_5	Chr1	100.00	120	0	0	1	120	28067630	28067749	1e-57	  222
AT1G07160_32	Chr1	100.00	120	0	0	1	120	2196940	2196821	1e-57	  222
AT1G53625_37	Chr1	100.00	120	0	0	1	120	20012512	20012393	1e-57	  222
AT1G43910_26	Chr1	100.00	120	0	0	1	120	16657414	16657295	1e-57	  222
AT4G18960_6	Chr4	100.00	120	0	0	1	120	10379932	10380051	1e-57	  222
AT1G59860_17	Chr1	100.00	120	0	0	1	120	22031856	22031975	1e-57	  222
AT1G59860_17	Chr1	89.11	101	7	4	1	99	2275536	2275634	1e-27	  122
AT3G45140_94	Chr3	100.00	120	0	0	1	120	16530566	16530685	1e-57	  222
AT1G32640_58	Chr1	100.00	120	0	0	1	120	11799542	11799423	1e-57	  222
AT2G30770_21	Chr2	100.00	120	0	0	1	120	13114413	13114294	1e-57	  222
AT3G13610_29	Chr3	100.00	120	0	0	1	120	4450268	4450387	1e-57	  222
AT4G21840_30	Chr4	100.00	120	0	0	1	120	11588128	11588009	1e-57	  222
AT4G21840_30	Chr4	90.76	119	3	3	1	116	11585203	11585090	1e-36	  152
AT4G39030_36	Chr4	100.00	120	0	0	1	120	18187946	18188065	1e-57	  222
AT2G17740_26	Chr2	100.00	120	0	0	1	120	7706616	7706497	1e-57	  222
AT1G68200_19	Chr1	100.00	120	0	0	1	120	25563067	25563186	1e-57	  222
AT1G01680_21	Chr1	100.00	120	0	0	1	120	247080	246961	1e-57	  222
AT4G18960_2	Chr4	100.00	120	0	0	1	120	10379520	10379639	1e-57	  222
AT3G45140_72	Chr3	100.00	120	0	0	1	120	16528300	16528419	1e-57	  222
AT3G57950_53	Chr3	100.00	120	0	0	1	120	21461318	21461437	1e-57	  222
AT4G11370_72	Chr4	100.00	120	0	0	1	120	6914073	6914192	1e-57	  222
AT2G04450_28	Chr2	100.00	120	0	0	1	120	1545511	1545630	1e-57	  222
AT5G55450_4	Chr5	100.00	120	0	0	1	120	22467519	22467638	1e-57	  222
AT5G52730_5	Chr5	100.00	120	0	0	1	120	21380157	21380276	1e-57	  222
AT4G21840_56	Chr4	100.00	120	0	0	1	120	11585539	11585420	1e-57	  222
AT5G39670_24	Chr5	100.00	120	0	0	1	120	15883393	15883512	1e-57	  222
AT3G45140_1	Chr3	100.00	120	0	0	1	120	16520987	16521106	1e-57	  222
AT3G45140_1	Chr4	92.50	120	2	2	1	120	1864394	1864506	2e-40	  165
AT3G45140_1	Chr4	91.67	120	3	2	1	120	4088000	4088112	8e-39	  159
AT3G45140_1	Chr5	91.67	120	3	2	1	120	17812521	17812409	8e-39	  159
AT3G45140_1	Chr1	91.67	120	2	2	1	120	19146855	19146744	8e-39	  159
AT3G45140_1	Chr1	90.83	120	3	2	1	120	19147400	19147289	4e-37	  154
AT3G26830_8	Chr3	100.00	120	0	0	1	120	9885789	9885908	1e-57	  222
AT5G64810_17	Chr5	100.00	120	0	0	1	120	25908052	25908171	1e-57	  222
AT2G24850_12	Chr2	100.00	120	0	0	1	120	10585641	10585522	1e-57	  222
AT1G32640_48	Chr1	100.00	120	0	0	1	120	11800572	11800453	1e-57	  222
AT2G17740_14	Chr2	100.00	120	0	0	1	120	7707852	7707733	1e-57	  222
AT3G13100_10	Chr3	100.00	120	0	0	1	120	4213689	4213570	1e-57	  222
AT1G19250_38	Chr1	100.00	120	0	0	1	120	6653448	6653329	1e-57	  222
AT2G45760_16	Chr2	100.00	120	0	0	1	120	18849670	18849551	1e-57	  222
AT2G04450_14	Chr2	100.00	120	0	0	1	120	1544069	1544188	1e-57	  222
AT1G07160_27	Chr1	100.00	120	0	0	1	120	2197455	2197336	1e-57	  222
AT5G09810_45	Chr5	100.00	120	0	0	1	120	3052050	3052169	1e-57	  222
AT3G26830_44	Chr3	100.00	120	0	0	1	120	9889497	9889616	1e-57	  222
AT5G13320_51	Chr5	100.00	120	0	0	1	120	4270488	4270607	1e-57	  222
AT1G32640_60	Chr1	100.00	120	0	0	1	120	11799336	11799217	1e-57	  222
AT4G05320_4	Chr4	100.00	120	0	0	1	120	2716322	2716441	1e-57	  222
AT1G73805_48	Chr1	100.00	120	0	0	1	120	27747558	27747439	1e-57	  222
AT3G26830_28	Chr3	100.00	120	0	0	1	120	9887849	9887968	1e-57	  222
AT5G13320_30	Chr5	100.00	120	0	0	1	120	4268325	4268444	1e-57	  222
AT3G57950_20	Chr3	100.00	120	0	0	1	120	21457919	21458038	1e-57	  222
AT3G52430_35	Chr3	100.00	120	0	0	1	120	19433566	19433685	1e-57	  222
AT3G52430_35	Chr3	94.59	111	2	1	14	120	18983129	18983239	1e-41	  169
AT2G04450_23	Chr2	100.00	120	0	0	1	120	1544996	1545115	1e-57	  222
AT3G52430_11	Chr3	100.00	120	0	0	1	120	19431094	19431213	1e-57	  222
AT1G32640_57	Chr1	100.00	120	0	0	1	120	11799645	11799526	1e-57	  222
AT4G21840_52	Chr4	100.00	120	0	0	1	120	11585862	11585743	1e-57	  222
AT4G39030_28	Chr4	100.00	120	0	0	1	120	18187122	18187241	1e-57	  222
AT5G26690_20	Chr5	100.00	120	0	0	1	120	9311583	9311702	1e-57	  222
AT1G01680_22	Chr1	100.00	120	0	0	1	120	246977	246858	1e-57	  222
AT3G13100_33	Chr3	100.00	120	0	0	1	120	4211320	4211201	1e-57	  222
AT1G43910_36	Chr1	100.00	120	0	0	1	120	16656384	16656265	1e-57	  222
AT4G21840_45	Chr4	100.00	120	0	0	1	120	11586583	11586464	1e-57	  222
AT1G77120_15	Chr1	100.00	120	0	0	1	120	28976046	28976165	1e-57	  222
AT2G30770_70	Chr2	100.00	120	0	0	1	120	13109366	13109247	1e-57	  222
AT1G07920_24	Chr1	100.00	120	0	0	1	120	2456756	2456875	1e-57	  222
AT1G07920_24	Chr1	99.17	120	1	0	1	120	2460213	2460332	5e-56	  217
AT1G07920_24	Chr1	98.33	120	2	0	1	120	2463595	2463476	2e-54	  211
AT1G07920_24	Chr5	94.12	119	7	0	1	119	24290430	24290548	2e-45	  182
AT4G05320_30	Chr4	100.00	120	0	0	1	120	2719000	2719119	1e-57	  222
AT4G05320_30	Chr4	90.35	114	11	0	7	120	2719234	2719347	5e-36	  150
AT4G05320_30	Chr4	88.43	121	12	2	1	120	1279451	1279332	2e-34	  145
AT4G05320_30	Chr4	88.43	121	12	2	1	120	2718772	2718891	2e-34	  145
AT4G05320_30	Chr4	86.78	121	14	2	1	120	2588747	2588628	5e-31	  134
AT5G03840_34	Chr5	100.00	120	0	0	1	120	1024940	1024821	1e-57	  222
AT5G39670_31	Chr5	100.00	120	0	0	1	120	15884114	15884233	1e-57	  222
AT5G13320_20	Chr5	100.00	120	0	0	1	120	4267295	4267414	1e-57	  222
AT1G07920_19	Chr1	100.00	120	0	0	1	120	2456241	2456360	1e-57	  222
AT1G07920_19	Chr1	100.00	120	0	0	1	120	2459698	2459817	1e-57	  222
AT1G07920_19	Chr1	100.00	120	0	0	1	120	2464110	2463991	1e-57	  222
AT1G07920_19	Chr5	96.61	118	4	0	1	118	24289915	24290032	6e-50	  196
AT1G65483_10	Chr1	100.00	120	0	0	1	120	24342667	24342786	1e-57	  222
AT3G45140_46	Chr3	100.00	120	0	0	1	120	16525622	16525741	1e-57	  222
AT3G27850_15	Chr3	100.00	120	0	0	1	120	10325393	10325512	1e-57	  222
AT3G27850_15	Chr3	98.77	81	0	1	1	80	10319076	10319156	8e-34	  143
AT1G35210_78	Chr1	100.00	120	0	0	1	120	12893953	12893834	1e-57	  222
AT2G14610_54	Chr2	100.00	120	0	0	1	120	6239321	6239202	1e-57	  222
AT1G07920_2	Chr1	100.00	120	0	0	1	120	2454490	2454609	1e-57	  222
AT1G74710_43	Chr1	100.00	120	0	0	1	120	28071544	28071663	1e-57	  222
AT1G53625_30	Chr1	100.00	120	0	0	1	120	20013233	20013114	1e-57	  222
AT1G68200_29	Chr1	100.00	120	0	0	1	120	25564097	25564216	1e-57	  222
AT2G14610_39	Chr2	100.00	120	0	0	1	120	6240866	6240747	1e-57	  222
AT5G64810_1	Chr5	100.00	120	0	0	1	120	25906404	25906523	1e-57	  222
AT4G18960_23	Chr4	100.00	120	0	0	1	120	10381683	10381802	1e-57	  222
AT2G14610_48	Chr2	100.00	120	0	0	1	120	6239939	6239820	1e-57	  222
AT2G30770_40	Chr2	100.00	120	0	0	1	120	13112456	13112337	1e-57	  222
AT5G64810_15	Chr5	100.00	120	0	0	1	120	25907846	25907965	1e-57	  222
AT3G57950_19	Chr3	100.00	120	0	0	1	120	21457816	21457935	1e-57	  222
AT1G32640_68	Chr1	100.00	120	0	0	1	120	11798512	11798393	1e-57	  222
AT3G13610_31	Chr3	100.00	120	0	0	1	120	4450474	4450593	1e-57	  222
AT2G17740_8	Chr2	100.00	120	0	0	1	120	7708470	7708351	1e-57	  222
AT3G13433_15	Chr3	100.00	120	0	0	1	120	4373430	4373549	1e-57	  222
AT1G43910_32	Chr1	100.00	120	0	0	1	120	16656796	16656677	1e-57	  222
AT2G19190_6	Chr2	100.00	120	0	0	1	120	8332684	8332565	1e-57	  222
AT2G45760_33	Chr2	100.00	120	0	0	1	120	18847919	18847800	1e-57	  222
AT2G17740_25	Chr2	100.00	120	0	0	1	120	7706719	7706600	1e-57	  222
AT4G28420_14	Chr4	100.00	120	0	0	1	120	14052141	14052260	1e-57	  222
AT5G03840_10	Chr5	100.00	120	0	0	1	120	1027412	1027293	1e-57	  222
AT3G26830_32	Chr3	100.00	120	0	0	1	120	9888261	9888380	1e-57	  222
AT2G30770_6	Chr2	100.00	120	0	0	1	120	13115958	13115839	1e-57	  222
AT5G13320_39	Chr5	100.00	120	0	0	1	120	4269252	4269371	1e-57	  222
AT5G42380_13	Chr5	100.00	120	0	0	1	120	16944014	16943895	1e-57	  222
AT2G19190_72	Chr2	100.00	120	0	0	1	120	8325886	8325767	1e-57	  222
AT1G73805_61	Chr1	100.00	120	0	0	1	120	27746219	27746100	1e-57	  222
AT1G68200_16	Chr1	100.00	120	0	0	1	120	25562758	25562877	1e-57	  222
AT4G18960_51	Chr4	100.00	120	0	0	1	120	10384567	10384686	1e-57	  222
AT3G10815_5	Chr3	100.00	120	0	0	1	120	3386787	3386668	1e-57	  222
AT4G11370_30	Chr4	100.00	120	0	0	1	120	6909747	6909866	1e-57	  222
AT2G19190_64	Chr2	100.00	120	0	0	1	120	8326710	8326591	1e-57	  222
AT2G19190_51	Chr2	100.00	120	0	0	1	120	8328049	8327930	1e-57	  222
AT1G32640_55	Chr1	100.00	120	0	0	1	120	11799851	11799732	1e-57	  222
AT5G09810_76	Chr5	100.00	120	0	0	1	120	3055243	3055362	1e-57	  222
AT5G09810_8	Chr5	100.00	120	0	0	1	120	3048239	3048358	1e-57	  222
AT1G74710_8	Chr1	100.00	120	0	0	1	120	28067939	28068058	1e-57	  222
AT1G77120_18	Chr1	100.00	120	0	0	1	120	28976355	28976474	1e-57	  222
AT4G11370_59	Chr4	100.00	120	0	0	1	120	6912734	6912853	1e-57	  222
AT1G19250_7	Chr1	100.00	120	0	0	1	120	6656641	6656522	1e-57	  222
AT2G19190_37	Chr2	100.00	120	0	0	1	120	8329491	8329372	1e-57	  222
AT1G65483_12	Chr1	100.00	120	0	0	1	120	24342873	24342992	1e-57	  222
AT3G10815_25	Chr3	100.00	120	0	0	1	120	3384727	3384608	1e-57	  222
AT3G26830_26	Chr3	100.00	120	0	0	1	120	9887643	9887762	1e-57	  222
AT3G26830_16	Chr3	100.00	120	0	0	1	120	9886613	9886732	1e-57	  222
AT3G13610_25	Chr3	100.00	120	0	0	1	120	4449856	4449975	1e-57	  222
AT3G13610_25	Chr1	86.92	107	12	2	1	106	20626989	20626884	1e-26	  119
AT4G18960_64	Chr4	100.00	120	0	0	1	120	10385906	10386025	1e-57	  222
AT2G17740_9	Chr2	100.00	120	0	0	1	120	7708367	7708248	1e-57	  222
AT4G01250_21	Chr4	100.00	120	0	0	1	120	525530	525411	1e-57	  222
AT5G64810_12	Chr5	100.00	120	0	0	1	120	25907537	25907656	1e-57	  222
AT3G45140_43	Chr3	100.00	120	0	0	1	120	16525313	16525432	1e-57	  222
AT2G04450_5	Chr2	100.00	120	0	0	1	120	1543142	1543261	1e-57	  222
AT5G03840_39	Chr5	100.00	120	0	0	1	120	1024425	1024306	1e-57	  222
AT2G17740_2	Chr2	100.00	120	0	0	1	120	7709088	7708969	1e-57	  222
AT1G19250_27	Chr1	100.00	120	0	0	1	120	6654581	6654462	1e-57	  222
AT2G30770_10	Chr2	100.00	120	0	0	1	120	13115546	13115427	1e-57	  222
AT5G64810_34	Chr5	100.00	120	0	0	1	120	25909803	25909922	1e-57	  222
AT5G64810_26	Chr5	100.00	120	0	0	1	120	25908979	25909098	1e-57	  222
AT4G12720_3	Chr4	100.00	120	0	0	1	120	7487008	7487127	1e-57	  222
AT1G65483_47	Chr1	100.00	120	0	0	1	120	24346478	24346597	1e-57	  222
AT4G12720_32	Chr4	100.00	120	0	0	1	120	7489995	7490114	1e-57	  222
AT1G53625_6	Chr1	100.00	120	0	0	1	120	20015705	20015586	1e-57	  222
AT4G01250_53	Chr4	100.00	120	0	0	1	120	522234	522115	1e-57	  222
AT3G57950_6	Chr3	100.00	120	0	0	1	120	21456477	21456596	1e-57	  222
AT5G44420_19	Chr5	100.00	120	0	0	1	120	17907090	17906971	1e-57	  222
AT2G26400_10	Chr2	100.00	120	0	0	1	120	11233723	11233604	1e-57	  222
AT2G30770_15	Chr2	100.00	120	0	0	1	120	13115031	13114912	1e-57	  222
AT5G13320_12	Chr5	100.00	120	0	0	1	120	4266471	4266590	1e-57	  222
AT1G77120_3	Chr1	100.00	120	0	0	1	120	28974810	28974929	1e-57	  222
AT1G32640_30	Chr1	100.00	120	0	0	1	120	11802426	11802307	1e-57	  222
AT1G65483_27	Chr1	100.00	120	0	0	1	120	24344418	24344537	1e-57	  222
AT1G65483_27	Chr1	97.73	44	1	0	74	117	24344447	24344490	9e-14	76.8
AT1G65483_27	Chr1	97.73	44	1	0	30	73	24344491	24344534	9e-14	76.8
AT1G32640_31	Chr1	100.00	120	0	0	1	120	11802323	11802204	1e-57	  222
AT5G09810_24	Chr5	100.00	120	0	0	1	120	3049887	3050006	1e-57	  222
AT3G13610_34	Chr3	100.00	120	0	0	1	120	4450783	4450902	1e-57	  222
AT2G45760_21	Chr2	100.00	120	0	0	1	120	18849155	18849036	1e-57	  222
AT5G26690_10	Chr5	100.00	120	0	0	1	120	9310553	9310672	1e-57	  222
AT2G14610_15	Chr2	100.00	120	0	0	1	120	6243338	6243219	1e-57	  222
AT4G05320_18	Chr4	100.00	120	0	0	1	120	2717764	2717883	1e-57	  222
AT3G13610_11	Chr3	100.00	120	0	0	1	120	4448414	4448533	1e-57	  222
AT4G18960_71	Chr4	100.00	120	0	0	1	120	10386627	10386746	1e-57	  222
AT2G17740_24	Chr2	100.00	120	0	0	1	120	7706822	7706703	1e-57	  222
AT1G07920_1	Chr1	100.00	120	0	0	1	120	2454387	2454506	1e-57	  222
AT2G26400_26	Chr2	100.00	120	0	0	1	120	11232075	11231956	1e-57	  222
AT1G32640_1	Chr1	100.00	120	0	0	1	120	11805413	11805294	1e-57	  222
AT1G32640_4	Chr1	100.00	120	0	0	1	120	11805104	11804985	1e-57	  222
AT1G32640_24	Chr1	100.00	120	0	0	1	120	11803044	11802925	1e-57	  222
AT1G68200_42	Chr1	100.00	120	0	0	1	120	25565436	25565555	1e-57	  222
AT1G59860_5	Chr1	100.00	120	0	0	1	120	22030620	22030739	1e-57	  222
AT1G73805_25	Chr1	100.00	120	0	0	1	120	27749927	27749808	1e-57	  222
AT2G24850_9	Chr2	100.00	120	0	0	1	120	10585950	10585831	1e-57	  222
AT5G42380_19	Chr5	100.00	120	0	0	1	120	16943396	16943277	1e-57	  222
AT2G17740_1	Chr2	100.00	120	0	0	1	120	7709191	7709072	1e-57	  222
AT3G52430_43	Chr3	100.00	120	0	0	1	120	19434390	19434509	1e-57	  222
AT4G11370_64	Chr4	100.00	120	0	0	1	120	6913249	6913368	1e-57	  222
AT1G35210_33	Chr1	100.00	120	0	0	1	120	12898588	12898469	1e-57	  222
AT5G64810_36	Chr5	100.00	120	0	0	1	120	25910009	25910128	1e-57	  222
AT3G57950_21	Chr3	100.00	120	0	0	1	120	21458022	21458141	1e-57	  222
AT1G73805_12	Chr1	100.00	120	0	0	1	120	27751266	27751147	1e-57	  222
AT2G14610_29	Chr2	100.00	120	0	0	1	120	6241896	6241777	1e-57	  222
AT4G21840_27	Chr4	100.00	120	0	0	1	120	11588437	11588318	1e-57	  222
AT5G09810_73	Chr5	100.00	120	0	0	1	120	3054934	3055053	1e-57	  222
AT2G04430_3	Chr2	100.00	120	0	0	1	120	1537711	1537830	1e-57	  222
AT1G53620_23	Chr1	100.00	120	0	0	1	120	20012143	20012024	1e-57	  222
AT1G19250_16	Chr1	100.00	120	0	0	1	120	6655714	6655595	1e-57	  222
AT4G28420_36	Chr4	100.00	120	0	0	1	120	14054407	14054526	1e-57	  222
AT1G35210_30	Chr1	100.00	120	0	0	1	120	12898897	12898778	1e-57	  222
AT5G52730_15	Chr5	100.00	120	0	0	1	120	21381187	21381306	1e-57	  222
AT1G35210_8	Chr1	100.00	120	0	0	1	120	12901163	12901044	1e-57	  222
AT2G24850_33	Chr2	100.00	120	0	0	1	120	10583478	10583359	1e-57	  222
AT1G19250_63	Chr1	100.00	120	0	0	1	120	6650873	6650754	1e-57	  222
AT4G12720_40	Chr4	100.00	120	0	0	1	120	7490819	7490938	1e-57	  222
AT5G13320_28	Chr5	100.00	120	0	0	1	120	4268119	4268238	1e-57	  222
AT5G03840_4	Chr5	100.00	120	0	0	1	120	1028030	1027911	1e-57	  222
AT3G52430_28	Chr3	100.00	120	0	0	1	120	19432845	19432964	1e-57	  222
AT4G21840_50	Chr4	100.00	120	0	0	1	120	11586068	11585949	1e-57	  222
AT4G18960_25	Chr4	100.00	120	0	0	1	120	10381889	10382008	1e-57	  222
AT5G03840_31	Chr5	100.00	120	0	0	1	120	1025249	1025130	1e-57	  222
AT3G13100_31	Chr3	100.00	120	0	0	1	120	4211526	4211407	1e-57	  222
AT3G13100_31	Chr3	90.35	114	11	0	4	117	4205606	4205493	5e-36	  150
AT3G57950_27	Chr3	100.00	120	0	0	1	120	21458640	21458759	1e-57	  222
AT1G19250_28	Chr1	100.00	120	0	0	1	120	6654478	6654359	1e-57	  222
AT1G68200_45	Chr1	100.00	120	0	0	1	120	25565745	25565864	1e-57	  222
AT1G68200_3	Chr1	100.00	120	0	0	1	120	25561419	25561538	1e-57	  222
AT4G05320_16	Chr4	100.00	120	0	0	1	120	2717558	2717677	1e-57	  222
AT4G21840_2	Chr4	100.00	120	0	0	1	120	11591012	11590893	1e-57	  222
AT5G64810_33	Chr5	100.00	120	0	0	1	120	25909700	25909819	1e-57	  222
AT5G09810_18	Chr5	100.00	120	0	0	1	120	3049269	3049388	1e-57	  222
AT1G73805_64	Chr1	100.00	120	0	0	1	120	27745910	27745791	1e-57	  222
AT2G19190_56	Chr2	100.00	120	0	0	1	120	8327534	8327415	1e-57	  222
AT5G13320_9	Chr5	100.00	120	0	0	1	120	4266162	4266281	1e-57	  222
AT4G28420_25	Chr4	100.00	120	0	0	1	120	14053274	14053393	1e-57	  222
